Amount,Date,ScenarioName,DepartmentGroupName,ParentOrganizationKey,OrganizationName,CurrencyKey
101989.12,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
550853.62,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
18668.27,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
11017.25,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
74365.8,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
53432.07,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
116782.38,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
4332.91,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
13806.77,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
4375.02,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
45579.29,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
3717.11,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
1520.58,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
7861.05,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
7287.35,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
60790.1,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
43807.33,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
10233.02,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
7908.42,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
35087.87,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
31901.85,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
31901.85,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
10861.1,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
43807.33,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
10634.78,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
805436.91,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
-61914.02,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
7082.09,2007-10-01 00:00:00,Actual,Sales and Marketing,10.0,Australia,6
80454.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
6604.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
5778.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
1040.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
946.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
479.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
363.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
104.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
150.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
686.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
338.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
817.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
1470.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
431.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
1836.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
1136.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
119.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
417.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
373.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
334.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
1485.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
485.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
745.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
-596.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
994.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
58.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
22.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northeast Division,100
93930.0,2007-11-01 00:00:00,Actual,Executive General and Administration,14.0,Northeast Division,100
5419.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
16257.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
309.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
85948.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
20321.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
46851.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
4807.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
2403.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
8129.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
473.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
430.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
231.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
168.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
47.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
68.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
406.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
355.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
244.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
1979.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
869.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
274.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
1103.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
683.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
69.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
242.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
210.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
193.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
945.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
273.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
420.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
-336.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
560.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
1737.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
14.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
996.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
52000.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
270952.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northeast Division,100
328799.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
560600.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
18280.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
11212.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
89135.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
53817.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
114362.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
24696.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
78696.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
26918.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
105410.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
21397.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
8748.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
48386.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
39969.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
373992.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
100329.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
61760.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
46513.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
35710.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
296321.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
271720.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
57661.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
110567.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
58329.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
-81887.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
171473.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
17595.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
1805.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
1444.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
244.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
221.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
113.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
86.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
24.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
39.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
161.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
264.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
188.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
338.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
112.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
417.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
258.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
26.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
94.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
84.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
75.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
338.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
109.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
168.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
-134.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
224.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
13.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
5.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
41929.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northeast Division,100
85652.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
10546.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
4394.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
817.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
743.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
399.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
304.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
82.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
123.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
642.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
346.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
864.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
1556.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
480.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
1855.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
1148.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
112.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
393.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
326.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
314.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
1710.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
319.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
490.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
-392.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
653.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
401.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
19.0,2007-11-01 00:00:00,Actual,Corporate,14.0,Northwest Division,100
135805.0,2007-11-01 00:00:00,Actual,Executive General and Administration,14.0,Northwest Division,100
8954.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
13431.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
36.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
117994.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
13431.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
56810.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
6412.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
5246.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
17908.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
962.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
875.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
442.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
325.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
96.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
152.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
447.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
591.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
439.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
4400.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
1216.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
344.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
1405.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
870.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
89.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
310.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
273.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
248.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
1170.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
267.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
409.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
-327.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
546.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
32063.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
13.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
979.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
63000.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
447709.0,2007-11-01 00:00:00,Actual,Research and Development,14.0,Northwest Division,100
573514.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
813733.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
23488.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
16274.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
134265.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
81373.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
151354.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
19756.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
62956.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
19558.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
81405.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
16779.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
6998.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
36916.0,2007-11-01 00:00:00,Actual,Sales and Marketing,14.0,Northwest Division,100
